Time (UTC),Band 1,Peak Acceleration, Peak Velocity, RMS Velocity,Temperature, Battery Voltage,Damage Accumulation
2/15/20 05:08,0.0019899,0.0419559,0.0104708,0.0036551,65.81021881,3.241709471,0.9619807
2/15/20 05:18,0.0027387,0.0525772,0.0115188,0.0032932,66.27796173,3.241220951,0.959487
2/15/20 05:28,0.0017188,0.0503932,0.0116325,0.0033041,65.88819771,3.241611719,0.9723627
2/15/20 05:38,0.0024722,0.0428264,0.0100441,0.0028593,65.84923401,3.241123438,0.955463
2/15/20 05:49,0.0025862,0.0557567,0.0107987,0.0033635,66.04411087,3.241025686,0.9422214
2/15/20 05:59,0.0026022,0.0478572,0.0087666,0.003045,65.1086731,3.240830421,0.9598683
2/15/20 06:09,0.0028113,0.042225,0.0088353,0.0032069,65.38148422,3.241025686,0.9023525
2/15/20 06:19,0.0019481,0.0484841,0.0097594,0.0028643,65.38148422,3.241025686,1.0031996
2/15/20 06:28,0.0025024,0.0470419,0.0101285,0.0028366,65.14764023,3.240830421,0.934936
2/15/20 06:38,0.0020307,0.047875,0.014829,0.0031793,64.99172363,3.240634918,0.9412167
2/15/20 06:48,0.0021825,0.0535544,0.010307,0.0026358,65.26458626,3.240439415,0.9324629
2/15/20 07:09,0.003027,0.0438948,0.0116926,0.0034791,64.91378937,3.240439415,0.9453129
2/15/20 07:19,0.003358,0.0480285,0.0102329,0.0033777,64.71890564,3.240341902,0.9388363
2/15/20 07:29,0.0027235,0.0412909,0.0090951,0.0031865,65.22557106,3.240341902,0.9457508
2/15/20 07:38,0.0033567,0.0462167,0.0094797,0.0032283,64.87482224,3.240146637,0.9991859
2/15/20 07:48,0.0015191,0.0494052,0.0078562,0.0028219,64.87482224,3.239853621,0.9771905
2/15/20 07:58,0.0017436,0.0472308,0.0120773,0.0036055,64.64092331,3.240048885,0.9268777
2/15/20 08:09,0.003177,0.0475821,0.0132685,0.0039431,64.64092331,3.239462614,0.9723782
2/15/20 08:19,0.0056298,0.0516158,0.0165404,0.004367,64.60195961,3.239267349,0.948971
2/15/20 08:29,0.0016594,0.0473528,0.0074298,0.0025143,64.44604301,3.238583565,0.9557773
2/15/20 08:39,0.0021882,0.0425866,0.0105774,0.0032333,64.87482224,3.239072084,0.9769071
2/15/20 08:48,0.0029425,0.0476825,0.0078188,0.00324,64.56299248,3.238974333,0.9864699
2/15/20 08:58,0.002273,0.049911,0.0099734,0.0031797,64.21219559,3.239462614,0.9851406
2/15/20 09:08,0.0029812,0.0460324,0.0104634,0.0033983,64.29017792,3.238485813,0.945519
2/15/20 09:19,0.0029013,0.0486284,0.0093532,0.0033542,64.52402534,3.238193035,0.9855425
2/15/20 09:29,0.0028394,0.0553116,0.0115151,0.0032151,64.44604301,3.237997532,0.9498212
2/15/20 09:39,0.0022658,0.0534364,0.0108669,0.0031773,64.52402534,3.238095284,0.9626093
2/15/20 09:49,0.0043687,0.0522242,0.0114174,0.003731,64.44604301,3.238583565,0.9639592
2/15/20 09:58,0.0015113,0.0479336,0.0116931,0.0033031,64.13426132,3.237704515,0.9779736
2/15/20 10:08,0.0049738,0.0487769,0.0119064,0.0044066,63.8613987,3.237606764,0.9626969
2/15/20 10:18,0.0018385,0.0432414,0.0083452,0.002422,64.09529419,3.237802267,0.9195665
2/15/20 10:28,0.0021823,0.043863,0.0119912,0.0032506,64.25116272,3.237704515,0.9965118
2/15/20 10:39,0.0022365,0.043445,0.0101745,0.0031542,64.36811218,3.237509012,0.9486773
2/15/20 10:49,0.001884,0.0442067,0.0099079,0.0027411,63.97834473,3.237411499,0.9512175
2/15/20 10:59,0.002312,0.0476967,0.0108603,0.002891,64.67993851,3.237216234,0.9729449
2/15/20 11:09,0.0017985,0.0511087,0.0073214,0.0025868,63.97834473,3.237118483,1.0077027
2/15/20 11:18,0.0031529,0.0566416,0.0098668,0.0033582,63.7444973,3.237411499,0.9762734
2/15/20 11:28,0.0017065,0.0477393,0.0105781,0.0033434,64.21219559,3.236923218,0.9469822
2/15/20 11:38,0.0023168,0.0402665,0.0101296,0.0031069,63.90041046,3.236434698,0.9375534
2/15/20 11:49,0.0028865,0.0423905,0.0099788,0.0029724,64.09529419,3.236727715,0.9996754
2/15/20 11:59,0.0029522,0.050601,0.0088737,0.0032876,64.13426132,3.236532211,0.9310151
2/15/20 12:09,0.0016249,0.051716,0.0104716,0.0027273,64.40707932,3.235946417,1.0050853
2/15/20 12:19,0.002375,0.0547796,0.0104765,0.0032079,64.32914505,3.236141682,0.8987923
2/15/20 12:28,0.0026202,0.0464017,0.0089115,0.0029317,64.25116272,3.236239433,0.9624084
2/15/20 12:38,0.004247,0.0511659,0.0118542,0.0035761,63.97834473,3.235653162,0.9569726
2/15/20 12:48,0.0030204,0.0529183,0.0113079,0.0032702,64.25116272,3.235457897,0.9592912
2/15/20 12:59,0.0027461,0.0477243,0.0115128,0.0033142,64.17322845,3.235848665,0.9669682
2/15/20 13:09,0.002674,0.0484483,0.0087352,0.0031879,63.97834473,3.235457897,0.9457096
2/15/20 13:19,0.0018786,0.0469723,0.010436,0.0034561,64.05627899,3.23555541,0.9632225
2/15/20 13:29,0.0023814,0.0473145,0.0126266,0.003281,64.01731186,3.235262632,0.9377647
2/15/20 13:38,0.0040711,0.0493419,0.0102404,0.0034281,63.97834473,3.235360146,0.9290108
2/15/20 13:48,0.0017465,0.0497916,0.011597,0.0032325,64.25116272,3.234871864,0.9481982
2/15/20 13:58,0.0015059,0.045983,0.0082119,0.0029222,64.05627899,3.235360146,0.9742279
2/15/20 14:09,0.0022422,0.0482083,0.0111191,0.003573,63.97834473,3.234676361,0.9501715
2/15/20 14:19,0.0019474,0.0451469,0.0100701,0.0031956,63.97834473,3.234481096,0.9097461
2/15/20 14:29,0.0031965,0.0455561,0.0108625,0.0033329,64.32914505,3.234578609,0.9598374
2/15/20 14:39,0.002017,0.0403281,0.0098077,0.0027321,64.17322845,3.233992815,0.9313191
2/15/20 14:48,0.0024516,0.0535495,0.01124,0.0037716,64.25116272,3.23369956,0.9598683
2/15/20 14:58,0.0019655,0.0436115,0.0069178,0.0025302,63.8613987,3.233992815,0.9755211
2/15/20 15:08,0.002888,0.0530125,0.0084824,0.003094,64.01731186,3.233895063,0.9753872
2/15/20 15:19,0.0022962,0.0510282,0.0089565,0.0030668,63.78346443,3.23418808,0.9508568
2/15/20 15:29,0.0032742,0.0425767,0.00912,0.0030304,63.93937759,3.23369956,0.9307111
2/15/20 15:39,0.0025058,0.0501688,0.0090514,0.0030007,63.97834473,3.233504295,0.9845841
2/15/20 15:49,0.0013979,0.0501448,0.0084533,0.0025904,64.13426132,3.233406544,0.9464103
2/15/20 15:58,0.0019633,0.0383261,0.0091714,0.0030469,64.40707932,3.232722759,0.8966025
2/15/20 16:08,0.0026043,0.0456427,0.0092881,0.0029614,64.21219559,3.232722759,0.9677462
2/15/20 16:18,0.0031207,0.0481667,0.0087422,0.0029935,63.93937759,3.233601809,0.9927712
2/15/20 16:28,0.0014618,0.0493903,0.0103358,0.0032398,64.01731186,3.232136726,0.9448904
2/15/20 16:39,0.0023015,0.048281,0.0097363,0.0032975,63.97834473,3.232234478,0.9714611
2/15/20 16:49,0.0026889,0.0398862,0.0098847,0.0030179,64.17322845,3.232136726,0.9311336
2/15/20 16:59,0.0039307,0.0447977,0.0099864,0.0037241,64.21219559,3.23184371,0.9550817
2/15/20 17:08,0.0033169,0.0476946,0.0083352,0.0029958,64.17322845,3.231745958,0.9756448
2/15/20 17:18,0.0034707,0.0447656,0.010652,0.0039238,64.13426132,3.232136726,0.9544428
2/15/20 17:28,0.0032757,0.055156,0.0113506,0.0030937,63.90041046,3.232039213,0.9679317
2/15/20 17:38,0.0018376,0.0473899,0.0087839,0.0032364,64.09529419,3.231745958,0.971255
2/15/20 17:49,0.0036946,0.0535501,0.0085126,0.003256,64.17322845,3.231159925,0.9088857
2/15/20 17:59,0.0023784,0.0509965,0.0103694,0.003301,63.8613987,3.230769157,0.9731871
2/15/20 18:09,0.0016732,0.0416948,0.0098332,0.0030542,64.01731186,3.231257677,0.9628103
2/15/20 18:19,0.0037305,0.0487261,0.0088808,0.003294,64.40707932,3.231452942,0.9648351
2/15/20 18:28,0.0024678,0.044252,0.0097861,0.0030508,64.05627899,3.230573893,0.9593633
2/15/20 18:38,0.0028267,0.0449579,0.0106384,0.0031767,63.8613987,3.230671406,1.0150603
2/15/20 18:48,0.0038061,0.0405511,0.0116363,0.0031901,63.93937759,3.230476141,0.9631349
2/15/20 18:59,0.0020392,0.0442782,0.0085845,0.0030877,64.13426132,3.230280876,0.9692868
2/15/20 19:09,0.0022653,0.0471749,0.0093158,0.0031195,63.78346443,3.230866909,0.9603526
2/15/20 19:19,0.0018722,0.0458483,0.0100096,0.0029493,63.90041046,3.230280876,0.9377234
2/15/20 19:29,0.0023538,0.0432141,0.0091576,0.0029779,64.21219559,3.230183125,0.9558803
2/15/20 19:38,0.0025135,0.0457219,0.0091164,0.0033204,63.78346443,3.22949934,0.9641756
2/15/20 19:48,0.003725,0.0477681,0.0112769,0.0034747,63.93937759,3.229792356,0.9622435
2/15/20 19:59,0.0031083,0.0511773,0.0115944,0.0029738,64.09529419,3.229597092,0.9550044
2/15/20 20:09,0.0028009,0.0483447,0.0090174,0.0033197,64.09529419,3.22949934,0.9587296
2/15/20 20:19,0.0017571,0.0481331,0.0119118,0.0030837,63.7444973,3.229206324,0.9964294
2/15/20 20:29,0.0017475,0.0470475,0.0096379,0.0027296,63.82243156,3.228717804,0.9558597
2/15/20 20:38,0.0035243,0.041854,0.0103788,0.0033397,63.8613987,3.22910881,0.9812299
2/15/20 20:48,0.0054755,0.0420763,0.012731,0.0039033,64.25116272,3.229011059,0.9617386
2/15/20 20:58,0.0032793,0.0542373,0.0101536,0.0031416,64.17322845,3.22949934,0.9816936
2/15/20 21:09,0.0013126,0.0473917,0.0096832,0.0029152,63.78346443,3.228913307,0.9369145
2/15/20 21:19,0.0020948,0.0418217,0.0084313,0.0030745,63.62755127,3.228717804,0.9583071
2/15/20 21:29,0.002908,0.0440024,0.0099077,0.0033692,63.8613987,3.228620291,0.9631246
2/15/20 21:39,0.002245,0.0529123,0.0115781,0.0030672,63.8613987,3.228913307,0.9647269
2/15/20 21:48,0.0025186,0.0463644,0.0141262,0.0037054,63.97834473,3.228815556,0.9308296
2/15/20 21:58,0.0023646,0.054116,0.0124151,0.0030844,64.13426132,3.228229523,1.0070381
2/15/20 22:08,0.001917,0.0460998,0.0110111,0.0029986,63.82243156,3.228620291,0.9712447
2/15/20 22:19,0.0024026,0.0551636,0.0104788,0.0033344,63.6665184,3.228034258,0.9140947
2/15/20 22:29,0.0022569,0.0420264,0.0076129,0.0027195,63.82243156,3.227252722,0.8890131
2/15/20 22:39,0.0021911,0.0488558,0.0097851,0.0030048,64.17322845,3.227545738,0.923843
2/15/20 22:49,0.0021313,0.0409393,0.0080552,0.0031806,64.13426132,3.227057457,0.9559988
2/15/20 22:59,0.0034859,0.0474264,0.0109736,0.0035343,64.09529419,3.227545738,0.9230495
2/15/20 23:08,0.0035098,0.0409945,0.0106951,0.0036491,63.43266754,3.227545738,0.9772214
2/15/20 23:18,0.0034394,0.0507624,0.0091945,0.0030387,64.29017792,3.227155209,0.9764073
2/15/20 23:28,0.0024384,0.0547485,0.0121179,0.0036201,64.25116272,3.226959705,0.9854549
2/15/20 23:39,0.0025671,0.044134,0.0139146,0.0045206,64.17322845,3.227448225,0.9347145
2/15/20 23:49,0.0020707,0.044957,0.0104978,0.0031418,63.8613987,3.226764202,0.942072
2/15/20 23:59,0.003336,0.047629,0.0093531,0.0035331,63.90041046,3.226861954,0.9531032
2/16/20 00:09,0.0024921,0.051713,0.0123928,0.0031659,63.90041046,3.226373672,0.9810084
2/16/20 00:18,0.0018192,0.0424916,0.010717,0.0027767,64.05627899,3.226764202,0.9722185
2/16/20 00:28,0.001898,0.043474,0.0083542,0.0028614,63.93937759,3.226178408,0.9182115
2/16/20 00:38,0.0017546,0.0509577,0.0101558,0.0035112,64.05627899,3.225982904,0.9683645
2/16/20 00:49,0.0027255,0.0517132,0.0102957,0.0034114,63.90041046,3.226568937,0.9886596
2/16/20 00:59,0.0030197,0.0423119,0.0083908,0.0029323,63.82243156,3.226275921,0.9615428
2/16/20 01:09,0.0012618,0.0469866,0.0100539,0.0028361,63.82243156,3.226080656,0.9860783
2/16/20 01:19,0.0020551,0.0460705,0.008366,0.003123,63.78346443,3.225885153,0.962769
2/16/20 01:28,0.0011548,0.0530166,0.0118875,0.0036933,63.97834473,3.225592136,0.9504549
2/16/20 01:38,0.0034575,0.0457324,0.0120449,0.0035379,63.82243156,3.225592136,0.960095
2/16/20 01:48,0.001944,0.0506463,0.0077502,0.0024399,63.97834473,3.22529912,0.9839813
2/16/20 01:59,0.0035226,0.0499291,0.0117974,0.0036195,64.13426132,3.225103855,0.92932
2/16/20 02:09,0.0014869,0.0454955,0.0119905,0.0036055,64.13426132,3.225396872,0.9754799
2/16/20 02:19,0.0024538,0.0500707,0.0097075,0.0031624,64.05627899,3.22529912,0.92797
2/16/20 02:29,0.0024178,0.0497543,0.0098386,0.0030354,63.93937759,3.2248106,1.0061209
2/16/20 02:38,0.0033079,0.0551179,0.0107575,0.0035654,64.13426132,3.225103855,0.9715229
2/16/20 02:48,0.0032159,0.0508633,0.0096775,0.00352,64.09529419,3.225103855,0.9597601
2/16/20 02:58,0.0016701,0.0457829,0.0087165,0.0030883,63.7444973,3.224713087,0.9539224
2/16/20 03:09,0.0027129,0.0449644,0.0115705,0.003512,64.01731186,3.224713087,0.9407015
2/16/20 03:19,0.0019432,0.0487001,0.0101591,0.0032449,64.13426132,3.223833799,0.9642168
2/16/20 03:29,0.001983,0.0437107,0.0092721,0.0029021,64.44604301,3.223833799,1.0294302
2/16/20 03:39,0.0024205,0.0539011,0.0105226,0.0031977,64.32914505,3.224224806,0.9631555
2/16/20 03:48,0.0010384,0.0394513,0.0092885,0.0030574,64.09529419,3.224029303,0.9579413
2/16/20 03:58,0.0020192,0.0426739,0.0083047,0.0027781,63.90041046,3.224029303,0.9571117
2/16/20 04:08,0.0020144,0.0499933,0.0075099,0.0026969,63.78346443,3.224127054,1.0028647
2/16/20 04:19,0.0028337,0.044635,0.0098362,0.0031176,64.01731186,3.223736286,0.9835588
2/16/20 04:29,0.0016575,0.0514008,0.0089172,0.0030541,64.25116272,3.22344327,0.9882217
2/16/20 04:39,0.0021598,0.0430901,0.008285,0.002693,64.44604301,3.223833799,0.9883659
2/16/20 04:49,0.0027917,0.0452837,0.0101856,0.0035468,63.97834473,3.22344327,0.8884
2/16/20 04:58,0.002417,0.0538053,0.0098929,0.0026763,64.17322845,3.223638535,0.9365796
2/16/20 05:08,0.0019436,0.0427093,0.0097905,0.0028933,63.90041046,3.223248005,0.972033
2/16/20 05:18,0.0016701,0.0436362,0.0109305,0.0026517,64.09529419,3.222759485,0.9917304
2/16/20 05:28,0.004528,0.0468168,0.0094813,0.003106,64.17322845,3.222466469,0.9596158
2/16/20 05:39,0.0024546,0.0459052,0.0118245,0.0029268,64.13426132,3.22295475,0.9813227
